id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
515626,CD-0038,medium_airport,BNB - BOENDE,-0.2875,20.883056,1214.0,AF,CD,CD-TU,Boende,no,,,,BNB,,,
43972,CN-0003,medium_airport,Laohutun Air Base,39.669998,121.765999,,AS,CN,CN-21,Dalian (Wafangdian),no,,,,,,,
43973,CN-0004,medium_airport,Pulandian Air Base,39.450901,122.017998,,AS,CN,CN-21,"Pulandian, Dalian",no,,,,,,,
44082,CN-0006,medium_airport,Beijing Shahezhen Air Base,40.14916610717773,116.3213882446289,,AS,CN,CN-11,Beijing,no,,,,,,,
44083,CN-0007,medium_airport,Beijing Tongxian Air Base,39.81111145019531,116.70833587646484,,AS,CN,CN-11,Beijing,no,,,,,,,
44089,CN-0013,medium_airport,Fengning Air Base,41.26079940795898,116.61799621582033,,AS,CN,CN-13,,no,,,,,,,
44090,CN-0014,medium_airport,Hohhot Bikeqi Air Base,40.737015,111.229749,,AS,CN,CN-15,Hohhot,no,,,,,,,
44091,CN-0015,medium_airport,Huairen Air Base,39.717499,113.142998,3260.0,AS,CN,CN-14,Shuozhou,no,,,,,,https://en.wikipedia.org/wiki/Huairen_Air_Base,Datong Huairen Airport
44092,CN-0016,medium_airport,Liangxiangzhen Air Base,39.757801,116.125999,,AS,CN,CN-11,Beijing,no,,,ZBLX,,,https://zh.wikipedia.org/wiki/%E5%8C%97%E4%BA%AC%E8%89%AF%E4%B9%A1%E6%9C%BA%E5%9C%BA,
44094,CN-0018,medium_airport,Tangguantun Air Base,38.781101,117.068001,,AS,CN,CN-12,Jinghai,no,,,,,,,
44096,CN-0020,medium_airport,Wenshui Air Base,37.407799,111.966003,,AS,CN,CN-14,Lüliang,no,,,,,,,
44097,CN-0021,medium_airport,Yangcun Air Base,39.37329864501953,117.09500122070312,,AS,CN,CN-12,,no,,,,,,,Meichong
44098,CN-0022,medium_airport,Yongning Air Base,40.50310134887695,116.10800170898438,,AS,CN,CN-11,Yongning,no,,,,,,,
44101,CN-0025,medium_airport,Tangshan Zunhua Air Base,40.102501,117.887001,,AS,CN,CN-13,Tangshan,no,,,,,,,
44102,CN-0026,medium_airport,Chengdu Huangtianba Air Base,30.705299,103.949997,,AS,CN,CN-51,Chengdu (Qingyang),no,,,,,,,
44106,CN-0030,medium_airport,Chongqing Baishiyi Air Base,29.4953,106.359001,,AS,CN,CN-50,Chongqing,no,,,,,,,
44117,CN-0041,medium_airport,Luliang Air Base,24.988192,103.642833,,AS,CN,CN-53,Qujing (Luliang),no,,,,,,,
44119,CN-0043,medium_airport,Honghe Mengzi Airport / Mengzi Air Base,23.3953,103.334,,AS,CN,CN-53,Honghe,no,,,,,,,ZWEE
44121,CN-0045,medium_airport,Qionglai Air Base,30.49099,103.466139,,AS,CN,CN-51,Chengdu (Qionglai),no,,,,,,,
44124,CN-0048,medium_airport,Wenshan Air Base,23.7155990600586,103.8270034790039,,AS,CN,CN-53,,no,,,,,,,
44125,CN-0049,medium_airport,Xiangyun Midu Air Base,25.445299,100.735001,,AS,CN,CN-53,Dali (Xiangyun),no,,,,,,,Beitun Airport
44131,CN-0053,medium_airport,Baihe Ningming Air Base,22.120481,107.125046,,AS,CN,CN-45,Ningming,no,,,,,,,
44133,CN-0055,medium_airport,Changsha Datuopu Airport / Changsha Air Base,28.068522,112.957306,170.0,AS,CN,CN-43,Changsha (Tianxin),no,,,ZGCS,,,https://en.wikipedia.org/wiki/Changsha_Datuopu_Airport,Changsha City Airport
44134,CN-0056,medium_airport,Dangyang Air Base,30.798599,111.809998,,AS,CN,CN-42,Yichang (Dangyang),no,,,,,,,
44135,CN-0057,medium_airport,Foluo Northeast Air Base,18.6922,109.161003,,AS,CN,CN-46,Ledong (Da'anzhen),no,,,,,,,
44141,CN-0063,medium_airport,Guiping Mengxu Air Base,23.330799,110.009003,171.0,AS,CN,CN-45,Guiping (Guigang),no,,,,,,,
44147,CN-0069,medium_airport,Jialaishi Air Base,19.697201,109.725998,,AS,CN,CN-46,Lingao (Jialai),no,,,,,,,
44149,CN-0071,medium_airport,Leiyang Air Base,26.58720016479492,112.89199829101562,,AS,CN,CN-43,,no,,,,,,,
44150,CN-0072,medium_airport,Lingshui Air Base,18.4944,109.987999,,AS,CN,CN-46,Lingshui (Huayuan),no,,,,,,,
324349,CN-0074,medium_airport,Shangqiu Air Base,34.449507,115.459261,,AS,CN,CN-41,Shangqiu,no,,,,,,https://en.wikipedia.org/wiki/Shangqiu_Airport,
324768,CN-0076,medium_airport,Zhengzhou Air Base,34.86125,113.729631,,AS,CN,CN-41,Zhengzhou,no,,,,,,,
44157,CN-0079,medium_airport,Shaoguan Danxia Airport,24.9786,113.420998,280.0,AS,CN,CN-44,Shaoguan,yes,ZGSG,HSC,ZGSG,,,https://en.wikipedia.org/wiki/Shaoguan_Danxia_Airport,"Shaoguan Air Base, Shaoguan Guitou Airport"
44158,CN-0080,medium_airport,Suixi Air Base,21.3958,110.199997,,AS,CN,CN-44,Zhanjiang (Suixi),no,,,,,,,
44159,CN-0081,medium_airport,Jinggangshan Airport,26.856899,114.737,281.0,AS,CN,CN-36,Ji'an,yes,,JGS,ZSGS,,,https://en.wikipedia.org/wiki/Ji%27an_Jinggangshan_Airport,"Tiahe Air Base, Ji'an Airport"
329666,CN-0083,medium_airport,Guodu Air Base,36.000428,117.625833,,AS,CN,CN-37,"Xintai, Tai'an",no,,,,,,,
44163,CN-0085,medium_airport,Xiaogan Air Base,30.95359,113.911774,,AS,CN,CN-42,Xiaogan (Xiaonan),no,,,,,,,
44168,CN-0090,medium_airport,Cangxian Air Base,38.403025,116.930924,,AS,CN,CN-13,Cangzhou,no,,,,,,,
44170,CN-0092,medium_airport,Jiaozhou Jiaocheng Air Base,36.331163,120.025538,62.0,AS,CN,CN-37,Qingdao (Jiaozhou),no,,,,,,,
44172,CN-0094,medium_airport,Jiugucheng Air Base,37.491153,116.116726,75.0,AS,CN,CN-13,Hengshui,no,,,,,,,
44173,CN-0095,medium_airport,Kaifeng Air Base,34.75389862060547,114.33899688720705,,AS,CN,CN-41,Kaifeng,no,,,,,,,
44174,CN-0096,medium_airport,Laiyang Air Base,36.9636,120.591003,,AS,CN,CN-37,Yantai,no,,,,,,,
44175,CN-0097,medium_airport,Luyang Air Base,33.685434,112.89053,469.0,AS,CN,CN-41,Xuchang (Pingdingshan),no,,,,,,,
44184,CN-0106,medium_airport,Xuzhou Daguozhang Air Base,34.229285,117.245665,,AS,CN,CN-32,Xuzhou,no,,,,,,,
44189,CN-0111,medium_airport,Zhucheng Air Base,36.027468,119.43778,,AS,CN,CN-37,Weifang (Zhucheng),no,,,,,,,
44192,CN-0114,medium_airport,Baoji Air Base,34.53125,107.470679,,AS,CN,CN-61,Baoji (Fengxiang),no,,,,,,,
44195,CN-0117,medium_airport,Gonghe Air Base (under construction),36.3367,100.480003,,AS,CN,CN-63,Hainan (Gonghe),no,,,,,,https://en.wikipedia.org/wiki/Gonghe_Qinghaihu_Airport,
339961,CN-0121,medium_airport,Huangdicun Naval Air Base,40.49979,120.659295,97.0,AS,CN,CN-21,Huludao,no,,,,,,,
44201,CN-0123,medium_airport,Lanzhou Air Base,35.917801,104.218002,,AS,CN,CN-62,Lanzhou (Yuzhong),no,,,,,,,
44203,CN-0125,medium_airport,Lintao Air Base,35.3083,103.835999,,AS,CN,CN-62,Dingxi (Lintao),no,,,,,,,
44205,CN-0127,medium_airport,Qingshui Air Base,39.554699,98.884201,4872.0,AS,CN,CN-62,Jiuquan (Suzhou),no,,,,,,,
44210,CN-0132,medium_airport,Ürümqi South Air Base,43.466593,87.531177,,AS,CN,CN-65,Ürümqi,no,,,,,,,
44211,CN-0133,medium_airport,Uxxaktal Air Base,42.1814,87.188103,,AS,CN,CN-65,"Hoxud, Bayingolin",no,,,ZWML,,,,
44212,CN-0134,medium_airport,Wugong Air Base,34.275907,108.2658,,AS,CN,CN-61,Xianyang (Wugong),no,,,,,,,
44213,CN-0135,medium_airport,Ürümqi Changji Air Base,43.951175,87.079232,2425.0,AS,CN,CN-65,Ashilixiang,no,,,,,,,
44214,CN-0136,medium_airport,Wuwei Air Base,37.9883,102.567001,,AS,CN,CN-62,Wuwei,no,,,,,,,
44215,CN-0137,medium_airport,Xi'an Air Base,34.153059,108.599739,1337.0,AS,CN,CN-61,Xi'an (Huyi),no,,,,,,,Huxian Air Base
44216,CN-0138,medium_airport,Xincheng Air Base,25.5483,114.619003,,AS,CN,CN-36,Ganzhou,no,,,,,,,
44217,CN-0139,medium_airport,Yaerbashi Test Range,43.077202,92.808098,,AS,CN,CN-65,"Yizhou, Hami",no,,,,,,,
44218,CN-0140,medium_airport,Yanliang Air Base,34.642248,109.241867,,AS,CN,CN-61,Xi'an (Yanliang),no,,,,,,,
44224,CN-0146,medium_airport,Daishan Air Base,30.287581,122.144401,7.0,AS,CN,CN-33,Zhoushan,no,,,,,,,
44225,CN-0147,medium_airport,Feidong Air Base,31.909401,117.658997,,AS,CN,CN-34,Hefei,no,,,,,,,
44227,CN-0149,medium_airport,Fuzhou Air Base,26.003857,119.312832,20.0,AS,CN,CN-35,Fuzhou (Cangshan),no,,,,,,,
44230,CN-0152,medium_airport,Huian Air Base,25.0261,118.806999,75.0,AS,CN,CN-35,Quanzhou (Huian),no,,,,,,,
44231,CN-0153,medium_airport,Hangzhou Jianqiao Airport,30.3353,120.240997,,AS,CN,CN-33,Hangzhou,no,,,,,,https://en.wikipedia.org/wiki/Hangzhou_Jianqiao_Airport,
44232,CN-0154,medium_airport,Jiaxing Airport / Jiaxing Air Base,30.705535,120.679779,17.0,AS,CN,CN-33,"Xiuzhou, Hangzhou",no,,,,,,https://en.wikipedia.org/wiki/Jiaxing_Airport,
44236,CN-0158,medium_airport,Longtian Air Base,25.5728,119.459999,13.0,AS,CN,CN-35,Fuzhou (Fuqing),no,,,,,,,L'ung-tien
44241,CN-0163,medium_airport,Nanchang Xiangtang Air Base,28.421205,115.923375,75.0,AS,CN,CN-36,Nanchang,no,,,,,,,
44243,CN-0165,medium_airport,Ningbo Zhuangqiao Air Base,29.9228,121.573997,,AS,CN,CN-33,Ningbo,no,,,,,,,
44247,CN-0169,medium_airport,Shanghai Dachang Air Base,31.324438,121.409508,,AS,CN,CN-31,Shanghai (Baoshan),no,,,,,,,
348150,CN-0178,medium_airport,Wuhan Hannan Municipal Airport,30.25521,114.062805,85.0,AS,CN,CN-42,Wuhan (Hannan),no,,WHN,,,,https://en.wikipedia.org/wiki/Hannan_Municipal_Airport,
44260,CN-0182,medium_airport,Zhangshu Air Base,28.023283,115.549649,116.0,AS,CN,CN-36,Yichun,no,,,,,,,
44263,CN-0185,medium_airport,Changchun Air Base,43.9053,125.197998,,AS,CN,CN-22,Changchun,no,,,,,,,
348158,CN-0188,medium_airport,Beijing Nanjiao Airport,39.48595,116.37236,,AS,CN,CN-11,Beijing,no,,NAY,ZBNY,,,https://zh.wikipedia.org/wiki/%E5%8C%97%E4%BA%AC%E5%8D%97%E9%83%8A%E6%9C%BA%E5%9C%BA,New Nanyuan
44268,CN-0190,medium_airport,Dingxin-Shuangchengzi Air Base,40.401402,99.789398,,AS,CN,CN-62,Jiuquan (Jinta),no,,,,,,,
44269,CN-0191,medium_airport,Fuxin Air Base,42.078899,121.662003,,AS,CN,CN-21,"Xihe, Fuxin",no,,,,,,,
44270,CN-0192,medium_airport,Gongzhuling Air Base,43.526293,124.78466,,AS,CN,CN-22,Siping,no,,,,,,,Huaide Air Base
44275,CN-0197,medium_airport,Kaiyuan Air Base,42.525799,123.982002,,AS,CN,CN-21,"Qinghe, Tieling",no,,,,,,,
44276,CN-0198,medium_airport,Lalin Air Base,45.259457,126.893536,,AS,CN,CN-23,Harbin,no,,,,,,,
44279,CN-0201,medium_airport,Pingquan Air Base,40.900409,118.677878,,AS,CN,CN-13,Chengde,no,,,,,,,
44282,CN-0204,medium_airport,Shenyang Beiling Air Base,41.8708,123.439003,,AS,CN,CN-21,"Huanggu, Shenyang",no,,,,,,,
44284,CN-0206,medium_airport,Shenyang Yuhong Quansheng Airport,41.822498,123.299004,,AS,CN,CN-21,"Yuhong, Shenyang",no,,,ZYSY,,,,
44286,CN-0208,medium_airport,Siping Air Base,43.156898,124.292,,AS,CN,CN-22,Siping,no,,,,,,,
44287,CN-0209,medium_airport,Suizhong Air Base,40.298992,120.36152,43.0,AS,CN,CN-21,Huludao (Suizhong),no,,,,,,,
44288,CN-0210,medium_airport,Tuchengzi Air Base,38.912201,121.238998,,AS,CN,CN-21,Dalian (Lüshunkou),no,,,,,,,
350882,CN-0236,medium_airport,Rikaze Dingri Airport,28.604567,86.798,14108.0,AS,CN,CN-54,Xigazê (Dingri),yes,,DDR,ZUDR,,,https://en.wikipedia.org/wiki/Rikaze_Dingri_Airport,Shigatse Tingri
350883,CN-0237,medium_airport,Tashikuergan Hongqilafu Airport,37.661333,75.288877,10499.0,AS,CN,CN-65,Tashikuergan,yes,,HQL,ZWTK,,,https://en.wikipedia.org/wiki/Tashkurgan_Airport,
353993,CN-0316,medium_airport,Chenghu General Airport,31.215334,120.789328,33.0,AS,CN,CN-32,Suzhou,no,,,,,,,
354040,CN-0321,medium_airport,Anji Tianzihu General Airport,30.797725,119.590287,137.0,AS,CN,CN-33,Anji,no,,,ZSTZ,,,,
354509,CN-0331,medium_airport,Jiuzhou Airport,26.998259,107.759571,,AS,CN,CN-52,Jiuzhou,no,,,,,,,
354657,CN-0344,medium_airport,Paozhuwan Air Base,30.673944,114.63089,,AS,CN,CN-42,Wuhan (Xinzhou),no,,,,,,,
354658,CN-0345,medium_airport,Shanpo Air Base,30.087612,114.31366,,AS,CN,CN-42,Wuhan,no,,,,,,,
355511,CN-0354,medium_airport,Ali Pulan Airport,30.3975,81.138611,13943.0,AS,CN,CN-54,Burang Town,no,,APJ,ZUPL,,,https://en.wikipedia.org/wiki/Ali_Pulan_Airport,
430508,CN-0396,medium_airport,Shaodong Airport,27.2235,111.6741,,AS,CN,CN-43,Shaoyang (Shaodong),no,,,,,,,
507629,CN-0401,medium_airport,Ningxiang Airport,27.987589,112.604971,,AS,CN,CN-43,,no,,,,,,,
300515,CN-0446,medium_airport,Jining Qufu Airport,35.292778,116.346667,134.0,AS,CN,CN-37,Jining,yes,,,,ZLJN,,https://en.wikipedia.org/wiki/Jining_Qufu_Airport,"JNG, ZSJG"
43974,CN-JNZ,medium_airport,Sanshilipu Air Base,39.289671,121.762195,,AS,CN,CN-21,Dalian (Jinzhou),no,,,,,,,Shilipu
1294,CNC3,medium_airport,Brampton-Caledon Airport,43.7603,-79.875,935.0,,CA,CA-ON,,no,,,CNC3,CNC3,,https://en.wikipedia.org/wiki/Brampton_Airport,NC3
597498,CR-0009,large_airport,(Mislocated duplicate of MRLB) LIR,10.229845,-85.539551,,,CR,CR-G,,no,,,,,,,
597499,CR-0010,large_airport,LIR (Mislocated duplicate of ident: MRLB?),10.465923,-85.534058,,,CR,CR-G,,no,,,,,,,
1654,CYAG,medium_airport,Fort Frances Municipal Airport,48.655749,-93.44349,1125.0,,CA,CA-ON,Fort Frances,yes,CYAG,YAG,CYAG,,,https://en.wikipedia.org/wiki/Fort_Frances_Municipal_Airport,
1655,CYAH,medium_airport,La Grande-4 Airport,53.754699707,-73.6753005981,1005.0,,CA,CA-QC,La Grande-4,no,CYAH,YAH,CYAH,,,https://en.wikipedia.org/wiki/La_Grande-4_Airport,YAH
1657,CYAM,medium_airport,Sault Ste Marie Airport,46.483216,-84.508467,630.0,,CA,CA-ON,Sault Ste Marie,yes,CYAM,YAM,CYAM,,http://www.saultairport.com/,https://en.wikipedia.org/wiki/Sault_Ste._Marie_Airport,
1658,CYAQ,medium_airport,Kasabonika Airport,53.52470016479492,-88.6427993774414,672.0,,CA,CA-ON,Kasabonika,yes,CYAQ,XKS,CYAQ,,,https://en.wikipedia.org/wiki/Kasabonika_Airport,YAQ
1662,CYAV,medium_airport,Winnipeg / St. Andrews Airport,50.0564,-97.032501,760.0,,CA,CA-MB,Winnipeg/Saint Andrews,yes,,,CYAV,,,https://en.wikipedia.org/wiki/Winnipeg/St._Andrews_Airport,YAV
1664,CYAX,medium_airport,Lac Du Bonnet Airport,50.294399,-96.010002,850.0,,CA,CA-MB,Lac Du Bonnet,yes,,,CYAX,,,https://en.wikipedia.org/wiki/Lac_du_Bonnet_Airport,YAX
1665,CYAY,medium_airport,St. Anthony Airport,51.391909,-56.08321,108.0,,CA,CA-NL,St. Anthony,yes,CYAY,YAY,CYAY,,,https://en.wikipedia.org/wiki/St._Anthony_Airport,
1666,CYAZ,medium_airport,Tofino / Long Beach Airport,49.079833,-125.775583,80.0,,CA,CA-BC,Tofino,yes,CYAZ,YAZ,CYAZ,,http://www.acrd.bc.ca/long-beach-airport,https://en.wikipedia.org/wiki/Tofino_Airport,
1669,CYBC,medium_airport,Baie-Comeau Airport,49.1325,-68.204399,71.0,,CA,CA-QC,Baie-Comeau,yes,CYBC,YBC,CYBC,YBC,,https://en.wikipedia.org/wiki/Baie-Comeau_Airport,
1670,CYBD,medium_airport,Bella Coola Airport,52.387501,-126.596001,117.0,,CA,CA-BC,Bella Coola,yes,CYBD,QBC,CYBD,,,https://en.wikipedia.org/wiki/Bella_Coola_Airport,YBD
1672,CYBF,medium_airport,Bonnyville Airport,54.304199,-110.744003,1836.0,,CA,CA-AB,Bonnyville,yes,CYBF,YBY,CYBF,,http://town.bonnyville.ab.ca/livingin/airport/index.html,https://en.wikipedia.org/wiki/Bonnyville_Airport,YBF
1673,CYBG,medium_airport,CFB Bagotville / Saguenay-Bagotville Airport,48.331908,-70.992909,522.0,,CA,CA-QC,La Baie,yes,CYBG,YBG,CYBG,,,https://en.wikipedia.org/wiki/CFB_Bagotville,Bagotville Airport
1674,CYBK,medium_airport,Baker Lake Airport,64.29889678960001,-96.077796936,59.0,,CA,CA-NU,Baker Lake,yes,CYBK,YBK,CYBK,,,https://en.wikipedia.org/wiki/Baker_Lake_Airport,
1675,CYBL,medium_airport,Campbell River Airport,49.950802,-125.271004,346.0,,CA,CA-BC,Campbell River,yes,CYBL,YBL,CYBL,YBL,,https://en.wikipedia.org/wiki/Campbell_River_Airport,
1678,CYBR,medium_airport,Brandon Municipal Airport,49.91,-99.951897,1343.0,,CA,CA-MB,Brandon,yes,CYBR,YBR,CYBR,,,https://en.wikipedia.org/wiki/Brandon_Airport,
1680,CYBU,medium_airport,Nipawin Airport,53.33250045776367,-104.00800323486328,1220.0,,CA,CA-SK,Nipawin,no,,,CYBU,,,https://en.wikipedia.org/wiki/Nipawin_Airport,YBU
1682,CYBW,medium_airport,Calgary / Springbank Airport,51.1031,-114.374001,3940.0,,CA,CA-AB,Calgary,no,,,CYBW,,http://www.ybw.ca/,https://en.wikipedia.org/wiki/Calgary/Springbank_Airport,YBW
1683,CYBX,medium_airport,Lourdes-de-Blanc-Sablon Airport,51.4436,-57.185299,121.0,,CA,CA-QC,Blanc-Sablon,yes,CYBX,YBX,CYBX,,,https://en.wikipedia.org/wiki/Lourdes-de-Blanc-Sablon_Airport,
1685,CYCB,medium_airport,Cambridge Bay Airport,69.1081008911,-105.138000488,90.0,,CA,CA-NU,Cambridge Bay,yes,CYCB,YCB,CYCB,,,https://en.wikipedia.org/wiki/Cambridge_Bay_Airport,
1686,CYCC,medium_airport,Cornwall Regional Airport,45.092637,-74.567724,175.0,,CA,CA-ON,Cornwall,no,CYCC,YCC,CYCC,,,https://en.wikipedia.org/wiki/Cornwall_Regional_Airport,
1687,CYCD,medium_airport,Nanaimo Airport,49.05497,-123.869863,92.0,,CA,CA-BC,Nanaimo,yes,CYCD,YCD,CYCD,,https://www.nanaimoairport.com/,https://en.wikipedia.org/wiki/Nanaimo_Airport,
1688,CYCE,medium_airport,Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,824.0,,CA,CA-ON,Huron Park,no,CYCE,YCE,CYCE,CYCE,,https://en.wikipedia.org/wiki/Centralia/Huron_Airpark,"RCAF Station Centralia, Huron Airpark"
1689,CYCG,medium_airport,Castlegar/West Kootenay Regional Airport,49.296398,-117.632004,1624.0,,CA,CA-BC,Castlegar,yes,CYCG,YCG,CYCG,,https://www.wkrairport.ca/,https://en.wikipedia.org/wiki/Castlegar_Airport,
1690,CYCH,medium_airport,Miramichi Airport,47.007801,-65.449203,108.0,,CA,CA-NB,Miramichi,no,CYCH,YCH,CYCH,,,https://en.wikipedia.org/wiki/Miramichi_Airport,"CFB Chatham, RCAF Station Chatham"
1691,CYCL,medium_airport,Charlo Airport,47.990799,-66.330299,132.0,,CA,CA-NB,Charlo,yes,CYCL,YCL,CYCL,,,https://en.wikipedia.org/wiki/Charlo_Airport,
1692,CYCN,medium_airport,Cochrane Airport,49.10559844970703,-81.01360321044922,861.0,,CA,CA-ON,Cochrane,no,CYCN,YCN,CYCN,,,https://en.wikipedia.org/wiki/Cochrane_Airport,
1694,CYCP,medium_airport,Blue River Airport,52.11669921875,-119.28299713134766,2240.0,,CA,CA-BC,Blue River,no,,,CYCP,,,https://en.wikipedia.org/wiki/Blue_River_Airport,YCP
1695,CYCQ,medium_airport,Chetwynd Airport,55.687198638916016,-121.6269989013672,2000.0,,CA,CA-BC,Chetwynd,no,CYCQ,YCQ,CYCQ,,,https://en.wikipedia.org/wiki/Chetwynd_Airport,
1703,CYDA,medium_airport,Dawson City Airport,64.04309844970703,-139.1280059814453,1215.0,,CA,CA-YT,Dawson City,yes,CYDA,YDA,CYDA,,,https://en.wikipedia.org/wiki/Dawson_City_Airport,
1704,CYDB,medium_airport,Burwash Airport,61.371101,-139.041,2647.0,,CA,CA-YT,Burwash Landing,no,CYDB,YDB,CYDB,,,https://en.wikipedia.org/wiki/Burwash_Airport,
1706,CYDF,medium_airport,Deer Lake Airport,49.2108,-57.391399,72.0,,CA,CA-NL,Deer Lake,yes,CYDF,YDF,CYDF,,https://deerlakeairport.com/,https://en.wikipedia.org/wiki/Deer_Lake_Airport_(Newfoundland),
1709,CYDM,medium_airport,Ross River Airport,61.9706001282,-132.42300415,2314.0,,CA,CA-YT,Ross River,no,CYDM,XRR,CYDM,YDM,,https://en.wikipedia.org/wiki/Ross_River_Airport,
1710,CYDN,medium_airport,Dauphin Barker Airport,51.1008,-100.052002,999.0,,CA,CA-MB,Dauphin,yes,CYDN,YDN,CYDN,,,https://en.wikipedia.org/wiki/Dauphin_(Lt._Col_W.G._(Billy)_Barker_VC_Airport),
1711,CYDO,medium_airport,Dolbeau-Saint-Felicien Airport,48.7785,-72.375,372.0,,CA,CA-QC,Dolbeau-Saint-Felicien,no,CYDO,YDO,CYDO,,,https://en.wikipedia.org/wiki/Dolbeau-St-F%C3%A9licien_Airport,Dolbeau St Methode
1713,CYDQ,medium_airport,Dawson Creek Airport,55.741245,-120.183263,2148.0,,CA,CA-BC,Dawson Creek,no,CYDQ,YDQ,CYDQ,,,https://en.wikipedia.org/wiki/Dawson_Creek_Airport,
1716,CYEE,medium_airport,Huronia Airport,44.6833000183,-79.9282989502,770.0,,CA,CA-ON,Midland,no,,,CYEE,YEE,,https://en.wikipedia.org/wiki/Midland/Huronia_Airport,
1717,CYEG,large_airport,Edmonton International Airport,53.3097,-113.580002,2373.0,,CA,CA-AB,Edmonton,yes,CYEG,YEG,CYEG,CYEG,http://www.edmontonairports.com/,https://en.wikipedia.org/wiki/Edmonton_International_Airport,
1719,CYEL,medium_airport,Elliot Lake Municipal Airport,46.351398468,-82.5614013672,1087.0,,CA,CA-ON,Elliot Lake,no,CYEL,YEL,CYEL,,http://cyelont.tripod.com/cyel/,https://en.wikipedia.org/wiki/Elliot_Lake_Municipal_Airport,
1720,CYEM,medium_airport,Manitoulin East Municipal Airport,45.842435,-81.857595,869.0,,CA,CA-ON,Sheguiandah,no,CYEM,YEM,CYEM,,,https://en.wikipedia.org/wiki/Manitowaning/Manitoulin_East_Municipal_Airport,
1721,CYEN,medium_airport,Estevan Airport,49.2103004456,-102.966003418,1905.0,,CA,CA-SK,Estevan,no,CYEN,YEN,CYEN,,,https://en.wikipedia.org/wiki/Estevan_Regional_Aerodrome,YEN
1724,CYET,medium_airport,Edson Airport,53.5788993835,-116.464996338,3043.0,,CA,CA-AB,Edson,no,CYET,YET,CYET,,,https://en.wikipedia.org/wiki/Edson_Airport,
1726,CYEV,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,224.0,,CA,CA-NT,Inuvik,yes,CYEV,YEV,CYEV,,,https://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport,
1727,CYEY,medium_airport,Amos/Magny Airport,48.563903,-78.249702,1068.0,,CA,CA-QC,Amos,no,CYEY,YEY,CYEY,,,https://en.wikipedia.org/wiki/Amos/Magny_Airport,
1729,CYFB,medium_airport,Iqaluit Airport,63.756402,-68.555801,110.0,,CA,CA-NU,Iqaluit,yes,CYFB,YFB,CYFB,,,https://en.wikipedia.org/wiki/Iqaluit_Airport,Frobisher Bay Air Base
1730,CYFC,medium_airport,Fredericton Airport,45.868900299072266,-66.53720092773438,68.0,,CA,CA-NB,Fredericton,yes,CYFC,YFC,CYFC,,,https://en.wikipedia.org/wiki/Greater_Fredericton_Airport,
1732,CYFE,medium_airport,Forestville Airport,48.74610137939453,-69.09719848632812,293.0,,CA,CA-QC,Forestville,no,CYFE,YFE,CYFE,,,https://en.wikipedia.org/wiki/Forestville_Airport,
1734,CYFJ,medium_airport,Mont-Tremblant International Airport,46.409401,-74.779999,827.0,,CA,CA-QC,La Macaza,no,CYFJ,YTM,CYFJ,,http://www.mtia.ca/,https://en.wikipedia.org/wiki/Rivi%C3%A8re_Rouge/Mont-Tremblant_International_Inc_Airport,YFJ
1736,CYFR,medium_airport,Fort Resolution Airport,61.1808013916,-113.690002441,526.0,,CA,CA-NT,Fort Resolution,no,CYFR,YFR,CYFR,,,https://en.wikipedia.org/wiki/Fort_Resolution_Airport,YFR
1737,CYFS,medium_airport,Fort Simpson Airport,61.76020050048828,-121.23699951171876,555.0,,CA,CA-NT,Fort Simpson,yes,CYFS,YFS,CYFS,,,https://en.wikipedia.org/wiki/Fort_Simpson_Airport,
1740,CYGD,medium_airport,Goderich Airport,43.7668991089,-81.7106018066,712.0,,CA,CA-ON,Goderich,no,,,CYGD,YGD,http://www.goderich.ca/en/townhall/airport.asp,https://en.wikipedia.org/wiki/Goderich_Airport,
1741,CYGE,medium_airport,Golden Airport,51.299196,-116.982002,2575.0,,CA,CA-BC,Golden,no,,,CYGE,,,https://en.wikipedia.org/wiki/Golden_Airport,AL4
1743,CYGK,medium_airport,Kingston Norman Rogers Airport,44.2253,-76.596901,305.0,,CA,CA-ON,Kingston,no,CYGK,YGK,CYGK,,http://www.ygkairport.com,https://en.wikipedia.org/wiki/Kingston/Norman_Rogers_Airport,
1744,CYGL,medium_airport,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,639.0,,CA,CA-QC,La Grande Rivière,yes,CYGL,YGL,CYGL,,,https://en.wikipedia.org/wiki/La_Grande_Rivi%C3%A8re_Airport,
1745,CYGM,medium_airport,Gimli Industrial Park Airport,50.62810134887695,-97.04329681396484,753.0,,CA,CA-MB,Gimli,no,CYGM,YGM,CYGM,,,https://en.wikipedia.org/wiki/Gimli_Industrial_Park_Airport,
1747,CYGP,medium_airport,Michel-Pouliot Gaspé Airport,48.774915,-64.481893,112.0,,CA,CA-QC,Gaspé,yes,CYGP,YGP,CYGP,,,https://en.wikipedia.org/wiki/Gasp%C3%A9_Airport,
